# wl 	 %tx
 275.24369  0.14174
 275.26479  0.14295
 275.28591  0.14268
 275.30701  0.14239
 275.32813  0.14325
 275.34923  0.14295
 275.37032  0.14330
 275.39145  0.14332
 275.41254  0.14260
 275.43367  0.14330
 275.45477  0.14383
 275.47586  0.14395
 275.49698  0.14369
 275.51808  0.14442
 275.53918  0.14376
 275.56031  0.14424
 275.58139  0.14454
 275.60249  0.14459
 275.62362  0.14481
 275.64472  0.14499
 275.66580  0.14465
 275.68693  0.14522
 275.70803  0.14492
 275.72913  0.14602
 275.75025  0.14560
 275.77134  0.14633
 275.79244  0.14615
 275.81354  0.14636
 275.83466  0.14707
 275.85575  0.14701
 275.87685  0.14737
 275.89794  0.14795
 275.91904  0.14862
 275.94017  0.14866
 275.96126  0.14911
 275.98235  0.14979
 276.00345  0.15031
 276.02458  0.15028
 276.04567  0.15108
 276.06676  0.15074
 276.08786  0.15241
 276.10896  0.15275
 276.13006  0.15246
 276.15114  0.15296
 276.17227  0.15341
 276.19337  0.15438
 276.21447  0.15426
 276.23555  0.15466
 276.25665  0.15514
 276.27775  0.15545
 276.29885  0.15612
 276.31993  0.15628
 276.34103  0.15682
 276.36216  0.15708
 276.38326  0.15740
 276.40435  0.15724
 276.42544  0.15802
 276.44654  0.15858
 276.46764  0.15851
 276.48873  0.15864
 276.50982  0.15876
 276.53092  0.15840
 276.55202  0.15872
 276.57311  0.15897
 276.59420  0.15817
 276.61530  0.15863
 276.63640  0.15853
 276.65749  0.15862
 276.67858  0.15852
 276.69968  0.15768
 276.72078  0.15786
 276.74187  0.15843
 276.76297  0.15741
 276.78406  0.15746
 276.80513  0.15696
 276.82622  0.15682
 276.84732  0.15653
 276.86841  0.15660
 276.88951  0.15644
 276.91060  0.15585
 276.93170  0.15607
 276.95279  0.15589
 276.97389  0.15588
 276.99495  0.15548
 277.01605  0.15535
 277.03714  0.15487
 277.05824  0.15486
 277.07933  0.15417
 277.10043  0.15482
 277.12149  0.15413
 277.14259  0.15407
 277.16368  0.15340
 277.18478  0.15368
 277.20587  0.15339
 277.22694  0.15319
 277.24803  0.15292
 277.26913  0.15264
 277.29022  0.15287
 277.31129  0.15248
 277.33238  0.15239
 277.35348  0.15199
 277.37457  0.15068
 277.39564  0.15170
 277.41673  0.15164
 277.43783  0.15189
 277.45889  0.15136
 277.47999  0.15089
 277.50108  0.15085
 277.52218  0.15074
 277.54324  0.14993
 277.56434  0.14995
 277.58543  0.14945
 277.60650  0.14943
 277.62759  0.14879
 277.64866  0.14833
 277.66975  0.14790
 277.69085  0.14720
 277.71191  0.14712
 277.73301  0.14595
 277.75407  0.14539
 277.77517  0.14522
 277.79626  0.14446
 277.81733  0.14411
 277.83842  0.14280
 277.85949  0.14229
 277.88058  0.14126
 277.90165  0.14037
