# wl(nm) oob_tx(%)
4.027941700000000083e+02 8.560677257984715231e-04
4.028144100000000094e+02 8.581900422609614349e-04
4.028346400000000358e+02 8.539090063973861196e-04
4.028548700000000053e+02 8.599353604643493812e-04
4.028751100000000065e+02 8.445091379944147381e-04
4.028953400000000329e+02 8.505494794809070501e-04
4.029155700000000024e+02 8.529940376190006191e-04
4.029358100000000036e+02 8.455391941713484572e-04
4.029560400000000300e+02 8.367612845223609602e-04
4.029762699999999995e+02 8.454228264382234901e-04
4.029965100000000007e+02 8.456335961454228885e-04
4.030167400000000271e+02 8.350994906472773184e-04
4.030369400000000155e+02 8.395908112772674549e-04
4.030571700000000419e+02 8.344137541968594737e-04
4.030774099999999862e+02 8.381188514056663475e-04
4.030976400000000126e+02 8.303885219120676463e-04
4.031178700000000390e+02 8.305150118622345963e-04
4.031381100000000401e+02 8.355869088049972188e-04
4.031583400000000097e+02 8.401409211136258741e-04
4.031785700000000361e+02 8.291771302649810459e-04
4.031988100000000372e+02 8.253914254776169778e-04
4.032190100000000257e+02 8.253718243294748879e-04
4.032392399999999952e+02 8.234749001073878591e-04
4.032594799999999964e+02 8.207357954390501935e-04
4.032797100000000228e+02 8.203889012642823003e-04
4.032999399999999923e+02 8.207227892082647868e-04
4.033201400000000376e+02 8.118222953069102396e-04
4.033403800000000388e+02 8.086146856795060466e-04
4.033606100000000083e+02 8.130493531280838905e-04
4.033808400000000347e+02 8.068068368267213887e-04
4.034010800000000359e+02 8.046475147604381824e-04
4.034212800000000243e+02 7.990718572622392164e-04
4.034415099999999939e+02 7.998449393547826195e-04
4.034617499999999950e+02 7.908130041660571671e-04
4.034819800000000214e+02 7.865056997068721467e-04
4.035021800000000098e+02 7.892554965883245973e-04
4.035224100000000362e+02 7.826589645493069484e-04
4.035426500000000374e+02 7.905537198140906484e-04
4.035628500000000258e+02 7.901179403794039149e-04
4.035830799999999954e+02 7.769531047025201318e-04
4.036033199999999965e+02 7.775497377660266479e-04
4.036235200000000418e+02 7.742435596427776293e-04
4.036437500000000114e+02 7.759047567509064084e-04
4.036639900000000125e+02 7.660233150788916959e-04
4.036841900000000010e+02 7.707518428588538582e-04
4.037044200000000274e+02 7.587826690225581107e-04
4.037246200000000158e+02 7.603974639669251051e-04
4.037448600000000170e+02 7.629784992369645791e-04
4.037650899999999865e+02 7.630169445574081334e-04
4.037852900000000318e+02 7.563710495068830079e-04
4.038055300000000329e+02 7.573408846325264216e-04
4.038257300000000214e+02 7.577639401171620175e-04
4.038459599999999909e+02 7.518627833398345726e-04
4.038661600000000362e+02 7.505372343302147515e-04
4.038864000000000374e+02 7.511691856151884658e-04
4.039066000000000258e+02 7.515077897499579211e-04
4.039268299999999954e+02 7.504581741137300154e-04
4.039470400000000154e+02 7.478691911243787660e-04
4.039672700000000418e+02 7.490973320907652611e-04
4.039874700000000303e+02 7.559724974284012496e-04
4.040077100000000314e+02 7.525822221500381775e-04
4.040279100000000199e+02 7.507669616519174272e-04
4.040481399999999894e+02 7.562368771735951270e-04
4.040683400000000347e+02 7.516354009569584538e-04
4.040885800000000359e+02 7.473325832485882810e-04
4.041087800000000243e+02 7.529084233261340705e-04
4.041289800000000128e+02 7.499378425416456089e-04
4.041492200000000139e+02 7.476505467301590695e-04
4.041694200000000023e+02 7.502906552315239059e-04
4.041896199999999908e+02 7.531101439571477206e-04
4.042098500000000172e+02 7.470726020595409942e-04
4.042300600000000372e+02 7.479586794209953319e-04
4.042502900000000068e+02 7.424637197125588195e-04
4.042704899999999952e+02 7.389212181254307173e-04
4.042906900000000405e+02 7.383754347181409241e-04
4.043109300000000417e+02 7.361015935933133561e-04
4.043311300000000301e+02 7.426433334052609438e-04
4.043513300000000186e+02 7.367603200826574683e-04
4.043715400000000386e+02 7.342733691870344812e-04
4.043917700000000082e+02 7.310460987201355346e-04
4.044119699999999966e+02 7.302158173136183558e-04
4.044321700000000419e+02 7.347467380898598356e-04
4.044523800000000051e+02 7.292329012886141762e-04
4.044726100000000315e+02 7.244014220242429771e-04
4.044928100000000200e+02 7.238241442523128677e-04
4.045130200000000400e+02 7.253168181452586188e-04
4.045332200000000284e+02 7.238919057870891582e-04
4.045534499999999980e+02 7.207763787202819267e-04
4.045736499999999864e+02 7.208355444063872320e-04
4.045938600000000065e+02 7.178151683378211243e-04
4.046140599999999949e+02 7.189957711043306124e-04
4.046342600000000402e+02 7.151003470569675634e-04
4.046544600000000287e+02 7.139932288240297175e-04
4.046747000000000298e+02 7.116630727330127207e-04
4.046949000000000183e+02 7.060441210256081191e-04
4.047151000000000067e+02 7.102068530429158288e-04
4.047353100000000268e+02 7.105436391916233538e-04
4.047555100000000152e+02 7.142372356168628792e-04
4.047757100000000037e+02 7.102402914172505771e-04
4.047959099999999921e+02 7.127346733829398187e-04
4.048161200000000122e+02 7.048067474353023314e-04
4.048363200000000006e+02 7.046789831447506465e-04
4.048565199999999891e+02 7.067639711275766927e-04
4.048767200000000344e+02 7.040305304614600428e-04
4.048969299999999976e+02 7.061502322466812033e-04
4.049171299999999860e+02 7.005941098975819415e-04
4.049373300000000313e+02 7.119310780467868723e-04
4.049575300000000198e+02 7.080738303899321989e-04
4.049777400000000398e+02 7.069368432837014630e-04
4.049979400000000282e+02 7.022720267758319731e-04
4.050181400000000167e+02 7.058098107903787964e-04
4.050383400000000051e+02 7.051796166830591158e-04
4.050585500000000252e+02 7.125655435689941426e-04
4.050787500000000136e+02 7.100474577710774466e-04
4.050989500000000021e+02 7.070213330221604723e-04
4.051191600000000221e+02 7.106390271511163134e-04
4.051393600000000106e+02 7.153660242956178666e-04
4.051595599999999990e+02 7.081850759521771208e-04
4.051797599999999875e+02 7.148543077566626124e-04
4.051999700000000075e+02 7.072104314931344088e-04
4.052201400000000149e+02 7.114178603342798330e-04
4.052403400000000033e+02 7.132207641633728570e-04
4.052605399999999918e+02 7.105378979562730494e-04
4.052807500000000118e+02 7.108502340093603503e-04
4.053009500000000003e+02 7.128495055363030233e-04
4.053211499999999887e+02 7.122732301467723289e-04
4.053413199999999961e+02 7.082533900446389991e-04
4.053615300000000161e+02 7.098797216384892649e-04
4.053817300000000046e+02 7.085098169157055077e-04
4.054019299999999930e+02 7.085267805397204351e-04
4.054221300000000383e+02 7.109961669685355493e-04
4.054423100000000204e+02 7.050616237502828603e-04
4.054625100000000089e+02 7.031588232514427708e-04
4.054827099999999973e+02 7.168525948791300327e-04
4.055029099999999858e+02 7.054563203610884903e-04
4.055230900000000247e+02 7.110591209543625163e-04
4.055432900000000132e+02 7.048550032034787147e-04
4.055634900000000016e+02 6.988845160174610594e-04
4.055836600000000089e+02 6.958730292068526042e-04
4.056038700000000290e+02 6.974001269561476727e-04
4.056240700000000174e+02 6.871878244999422977e-04
4.056442400000000248e+02 6.829472205330369737e-04
4.056644400000000132e+02 6.840841829380160319e-04
4.056846500000000333e+02 6.794755823950011714e-04
4.057048200000000406e+02 6.693533903994630012e-04
4.057250200000000291e+02 6.663272962889422524e-04
4.057452200000000175e+02 6.668946573848864509e-04
4.057653999999999996e+02 6.600719752329765443e-04
4.057855999999999881e+02 6.588292764393970796e-04
4.058057699999999954e+02 6.508531705556515898e-04
4.058259700000000407e+02 6.387445022408423483e-04
4.058461500000000228e+02 6.394658884077072947e-04
4.058663500000000113e+02 6.321569975827291341e-04
4.058865499999999997e+02 6.247830726387841593e-04
4.059067200000000071e+02 6.188924116640940991e-04
4.059269300000000271e+02 6.177082364011815237e-04
4.059471000000000345e+02 6.063911782859691740e-04
4.059673000000000229e+02 6.046822318132181930e-04
4.059874700000000303e+02 5.939363306397097168e-04
4.060076700000000187e+02 5.872286270711615666e-04
4.060278500000000008e+02 5.846589706840391682e-04
4.060480499999999893e+02 5.798367545773499545e-04
4.060682199999999966e+02 5.751032215100307897e-04
4.060883900000000040e+02 5.718994001018891816e-04
4.061086000000000240e+02 5.656872332813074047e-04
4.061287700000000314e+02 5.611622793370257649e-04
4.061489700000000198e+02 5.604368896775733513e-04
4.061691400000000272e+02 5.633017937080005751e-04
4.061893200000000093e+02 5.553399249347599305e-04
4.062095199999999977e+02 5.496590320240439835e-04
4.062296900000000051e+02 5.518066733822810967e-04
4.062498899999999935e+02 5.481225298492753027e-04
4.062700600000000009e+02 5.374778735884875366e-04
4.062902400000000398e+02 5.374278340117617141e-04
4.063104400000000282e+02 5.348545312905740069e-04
4.063306100000000356e+02 5.288695876954892326e-04
4.063507799999999861e+02 5.306776091219406188e-04
4.063709900000000061e+02 5.293566270673190008e-04
4.063911600000000135e+02 5.228295986682777573e-04
4.064113300000000208e+02 5.257245416333583728e-04
4.064315000000000282e+02 5.258765252609168923e-04
4.064517099999999914e+02 5.077381179614430052e-04
4.064718799999999987e+02 5.125257097971123652e-04
4.064920500000000061e+02 5.074512834781175164e-04
4.065122200000000134e+02 5.127643167252430093e-04
4.065324200000000019e+02 5.093261555788614753e-04
4.065526000000000408e+02 5.086863810098571836e-04
4.065727699999999913e+02 5.025683110877127765e-04
4.065929399999999987e+02 4.973114158831023254e-04
4.066131100000000060e+02 5.042204274750931858e-04
4.066333200000000261e+02 4.954869491131593277e-04
4.066534900000000334e+02 4.957785666809219095e-04
4.066736600000000408e+02 4.988320159935694760e-04
4.066938299999999913e+02 4.960120955049512718e-04
4.067139999999999986e+02 4.943706904998891984e-04
4.067341800000000376e+02 4.736919780270603146e-04
4.067543499999999881e+02 4.888595732410610812e-04
4.067745199999999954e+02 4.881466139070937378e-04
4.067947200000000407e+02 4.863645997304444314e-04
4.068149000000000228e+02 4.927432883322210768e-04
4.068350700000000302e+02 4.814343358537701272e-04
4.068552400000000375e+02 4.804119882845960649e-04
4.068754099999999880e+02 4.825594596536610797e-04
4.068955799999999954e+02 4.775366996249224248e-04
4.069157600000000343e+02 4.818148380269390808e-04
4.069359300000000417e+02 4.749729101969191831e-04
4.069560999999999922e+02 4.776238029395196054e-04
4.069762699999999995e+02 4.689623759329074847e-04
4.069964400000000069e+02 4.733341876092405395e-04
4.070166199999999890e+02 4.681665107098847045e-04
4.070367899999999963e+02 4.709015302046418248e-04
4.070569600000000037e+02 4.678302399229295849e-04
4.070771300000000110e+02 4.672886702832046478e-04
4.070973000000000184e+02 4.648815824427325496e-04
4.071174800000000005e+02 4.617947096853140050e-04
4.071376500000000078e+02 4.634004037513097174e-04
4.071577900000000341e+02 4.593369484966521184e-04
4.071779600000000414e+02 4.681191993279928271e-04
4.071981299999999919e+02 4.673651374833164202e-04
4.072183100000000309e+02 4.552893394814791668e-04
4.072384800000000382e+02 4.624359897644913673e-04
4.072586499999999887e+02 4.653074446885699118e-04
4.072788199999999961e+02 4.596176818345589746e-04
4.072990000000000350e+02 4.609105158091970889e-04
4.073191400000000044e+02 4.536740954431870386e-04
4.073393100000000118e+02 4.577569159888284877e-04
4.073594800000000191e+02 4.542291901485671435e-04
4.073796500000000265e+02 4.597138110623032506e-04
4.073998300000000086e+02 4.549804577598661566e-04
4.074199700000000348e+02 4.533257210435634801e-04
4.074401399999999853e+02 4.478128731030489671e-04
4.074603099999999927e+02 4.591457918135826875e-04
4.074804800000000000e+02 4.494552856231456037e-04
4.075006300000000010e+02 4.510043296619825203e-04
4.075208000000000084e+02 4.519143255994048430e-04
4.075409700000000157e+02 4.556808568907281609e-04
4.075611400000000231e+02 4.498858643477200996e-04
4.075812799999999925e+02 4.527228690534825179e-04
4.076014600000000314e+02 4.512279918411251896e-04
4.076216300000000388e+02 4.533896100609834524e-04
4.076417700000000082e+02 4.505591601219765033e-04
4.076619400000000155e+02 4.486147634120607377e-04
4.076821100000000229e+02 4.496599708908712652e-04
4.077022499999999923e+02 4.519250778326522095e-04
4.077224300000000312e+02 4.389496744233003026e-04
4.077425700000000006e+02 4.526316320915226748e-04
4.077627400000000080e+02 4.478781255242036854e-04
4.077829100000000153e+02 4.468049792531119486e-04
4.078030500000000416e+02 4.505429601209161587e-04
4.078232300000000237e+02 4.389735085945399638e-04
4.078433699999999931e+02 4.399620397572968065e-04
4.078635400000000004e+02 4.414626613266632951e-04
4.078836800000000267e+02 4.413023387496334575e-04
4.079038500000000340e+02 4.403888636248799965e-04
4.079240000000000350e+02 4.397103995637817496e-04
4.079441699999999855e+02 4.409425721327820628e-04
4.079643399999999929e+02 4.354519079886777369e-04
4.079844800000000191e+02 4.369733725868434364e-04
4.080046199999999885e+02 4.348347910592808424e-04
4.080247899999999959e+02 4.315961207287229368e-04
4.080449399999999969e+02 4.387475925935287375e-04
4.080651100000000042e+02 4.349406023859762036e-04
4.080852500000000305e+02 4.401922104198279406e-04
4.081054200000000378e+02 4.319035404315982101e-04
4.081255600000000072e+02 4.302617325788980220e-04
4.081457399999999893e+02 4.229446507088452270e-04
4.081658800000000156e+02 4.280053700994071952e-04
4.081860200000000418e+02 4.255369634901114920e-04
4.082061899999999923e+02 4.232557952713998802e-04
4.082263300000000186e+02 4.297349044939568672e-04
4.082465100000000007e+02 4.273003352000161593e-04
4.082666500000000269e+02 3.624866691890528837e-04
4.082867899999999963e+02 4.322093723647753749e-04
4.083069600000000037e+02 4.240646205503000943e-04
4.083271000000000299e+02 4.219999096471723074e-04
4.083472399999999993e+02 4.230869608927315746e-04
4.083673900000000003e+02 4.200018013149598947e-04
4.083875600000000077e+02 4.193992253910768290e-04
4.084077000000000339e+02 4.125871524774651824e-04
4.084278400000000033e+02 4.192578769683014996e-04
4.084480100000000107e+02 4.162316196738401067e-04
4.084681500000000369e+02 4.092191342411964465e-04
4.084883000000000379e+02 4.147222763399125052e-04
4.085084400000000073e+02 4.115938348322977750e-04
4.085286100000000147e+02 4.028403027794676345e-04
4.085487500000000409e+02 4.068060470246503491e-04
4.085688900000000103e+02 4.043639364309256721e-04
4.085890300000000366e+02 4.040150985600447558e-04
4.086091800000000376e+02 4.047197487419679478e-04
4.086293200000000070e+02 3.967751999602563422e-04
4.086494900000000143e+02 4.028200133848750994e-04
4.086696300000000406e+02 3.944255298029679955e-04
4.086897700000000100e+02 3.941702081073280304e-04
4.087099100000000362e+02 3.928857056410611976e-04
4.087300600000000372e+02 3.870994853861590697e-04
4.087502000000000066e+02 3.938864776114960639e-04
4.087703400000000329e+02 3.876943316534202811e-04
4.087904800000000023e+02 3.879942237124516793e-04
4.088106500000000096e+02 3.850069576972011309e-04
4.088307900000000359e+02 3.827846823169554855e-04
4.088509400000000369e+02 3.874940655833568879e-04
4.088710800000000063e+02 3.885141866581651757e-04
4.088912200000000325e+02 3.817157083726076695e-04
