# wl center_tx left_tx right_tx top_tx bottom_tx
265.1802639 0.0004323 0.0005236 0.0004932 0.0005054 0.0004628
265.1900572 0.0003657 0.0004815 0.0003840 0.0005364 0.0005181
265.1998305 0.0004637 0.0004637 0.0004332 0.0004576 0.0004698
265.2096237 0.0004936 0.0005058 0.0005607 0.0006216 0.0005485
265.2194270 0.0004436 0.0004922 0.0004497 0.0004071 0.0004253
265.2292003 0.0005477 0.0005112 0.0005355 0.0005355 0.0004868
265.2389936 0.0004222 0.0005263 0.0005263 0.0004773 0.0004590
265.2487669 0.0004229 0.0005270 0.0004719 0.0004658 0.0005270
265.2585602 0.0004853 0.0005283 0.0004546 0.0004300 0.0004975
265.2683335 0.0004425 0.0004487 0.0003688 0.0003811 0.0004548
265.2781368 0.0005035 0.0005649 0.0005342 0.0005097 0.0005035
265.2879000 0.0005650 0.0005773 0.0005527 0.0005589 0.0005773
265.2977033 0.0004787 0.0005217 0.0004051 0.0005401 0.0004849
265.3074666 0.0004632 0.0004509 0.0004385 0.0004694 0.0005003
265.3172699 0.0005078 0.0005140 0.0005326 0.0005636 0.0005512
265.3270332 0.0005002 0.0005867 0.0004323 0.0004508 0.0005064
265.3368365 0.0004431 0.0005047 0.0004862 0.0004431 0.0005047
265.3466098 0.0004721 0.0005764 0.0005151 0.0005825 0.0005396
265.3564031 0.0005082 0.0004286 0.0004470 0.0004531 0.0004470
265.3661763 0.0004513 0.0005123 0.0004391 0.0004330 0.0005245
265.3759396 0.0005052 0.0005782 0.0005843 0.0005782 0.0005660
265.3857429 0.0005070 0.0005253 0.0005864 0.0005436 0.0004642
265.3955162 0.0005500 0.0005805 0.0005072 0.0004644 0.0004889
265.4053095 0.0003788 0.0005682 0.0004643 0.0004827 0.0004705
265.4150828 0.0005259 0.0005381 0.0005259 0.0005443 0.0005871
265.4248761 0.0004840 0.0005697 0.0005391 0.0005085 0.0005146
265.4346494 0.0004607 0.0005345 0.0004853 0.0004607 0.0005099
265.4444527 0.0005235 0.0005358 0.0005235 0.0005789 0.0005112
265.4542159 0.0005683 0.0004941 0.0005497 0.0004880 0.0005744
265.4639892 0.0004712 0.0005766 0.0005208 0.0004650 0.0005580
265.4737825 0.0005487 0.0005736 0.0005424 0.0005674 0.0005923
265.4835558 0.0005226 0.0005723 0.0005848 0.0005537 0.0005039
265.4933491 0.0004660 0.0005343 0.0004101 0.0005033 0.0005592
265.5031224 0.0004743 0.0005929 0.0005867 0.0004931 0.0005680
265.5128957 0.0005510 0.0005197 0.0005385 0.0005322 0.0006637
265.5226890 0.0005340 0.0006157 0.0005403 0.0005340 0.0006094
265.5324622 0.0005158 0.0005410 0.0005850 0.0005850 0.0005158
265.5422555 0.0005046 0.0005803 0.0005109 0.0004983 0.0005550
265.5520288 0.0005620 0.0005999 0.0005557 0.0005747 0.0005747
265.5617921 0.0005546 0.0005546 0.0004789 0.0005420 0.0005357
265.5715954 0.0004819 0.0005445 0.0004694 0.0004694 0.0004756
265.5813687 0.0005666 0.0006102 0.0005666 0.0005542 0.0005355
265.5911320 0.0005342 0.0005652 0.0006211 0.0006149 0.0005963
265.6009353 0.0004848 0.0004910 0.0004910 0.0005034 0.0005096
265.6106986 0.0005115 0.0005302 0.0005240 0.0005302 0.0005364
265.6204719 0.0004588 0.0005342 0.0004776 0.0005090 0.0006096
265.6302752 0.0005693 0.0006452 0.0005693 0.0005187 0.0005503
265.6400384 0.0005307 0.0006318 0.0005054 0.0005433 0.0005939
265.6498117 0.0005172 0.0006245 0.0005929 0.0005235 0.0005614
265.6596050 0.0006366 0.0005988 0.0006619 0.0006493 0.0006303
265.6693783 0.0005553 0.0006310 0.0005742 0.0005931 0.0006247
265.6791416 0.0006018 0.0006144 0.0006144 0.0005891 0.0006841
265.6889449 0.0005642 0.0006403 0.0005642 0.0005959 0.0005959
265.6987182 0.0006295 0.0006168 0.0006168 0.0006613 0.0006550
265.7084815 0.0005463 0.0006226 0.0005019 0.0006543 0.0005845
265.7182848 0.0006709 0.0006203 0.0005000 0.0005000 0.0006266
265.7280481 0.0006084 0.0005206 0.0006021 0.0005268 0.0005896
265.7378214 0.0005174 0.0005735 0.0005735 0.0006047 0.0006172
