# wl(nm) oob_tx(%)
3.151662499999999909e+02 1.163204331229292622e-03
3.151870099999999866e+02 1.140516547530819784e-03
3.152077899999999886e+02 1.139208393764030557e-03
3.152285400000000095e+02 1.157613676614710702e-03
3.152492899999999736e+02 1.123915478518406393e-03
3.152700699999999756e+02 1.138072437546843113e-03
3.152908299999999713e+02 1.151127555790479448e-03
3.153115799999999922e+02 1.139952781522764321e-03
3.153323599999999942e+02 1.123035044964156839e-03
3.153531100000000151e+02 1.122182084011753497e-03
3.153738700000000108e+02 1.116013947014615282e-03
3.153946500000000128e+02 1.131133068646936538e-03
3.154153999999999769e+02 1.119767695650936406e-03
3.154361499999999978e+02 1.124973820423061984e-03
3.154568999999999619e+02 1.097248365951248141e-03
3.154776899999999955e+02 1.097370451935927122e-03
3.154984400000000164e+02 1.107277339257298513e-03
3.155191899999999805e+02 1.101348494103274829e-03
3.155399400000000014e+02 1.088866964688925496e-03
3.155607200000000034e+02 1.098765374194647952e-03
3.155814799999999991e+02 1.091900018793460093e-03
3.156022299999999632e+02 1.095890410958904031e-03
3.156229799999999841e+02 1.096900738009115887e-03
3.156437300000000050e+02 1.095996611351036324e-03
3.156645100000000070e+02 1.092403287231910386e-03
3.156852700000000027e+02 1.079310915914367562e-03
3.157060199999999668e+02 1.062210016509009718e-03
3.157267699999999877e+02 1.081812035158891128e-03
3.157475200000000086e+02 1.071225923916771516e-03
3.157682699999999727e+02 1.071707940849965512e-03
3.157890600000000063e+02 1.065849370130365599e-03
3.158098099999999704e+02 1.074508959701234124e-03
3.158305599999999913e+02 1.057287364046940233e-03
3.158513100000000122e+02 1.070041941655604711e-03
3.158720599999999763e+02 1.057201487154909095e-03
3.158928199999999720e+02 1.055185846705809132e-03
3.159135699999999929e+02 1.051798429144333189e-03
3.159343200000000138e+02 1.038062820805336645e-03
3.159550699999999779e+02 1.056968884003564721e-03
3.159758199999999988e+02 1.036527632431355093e-03
3.159965799999999945e+02 1.046039758850477158e-03
3.160173300000000154e+02 1.046738754567799919e-03
3.160380799999999795e+02 1.041157075876806811e-03
3.160588300000000004e+02 1.041367884678381190e-03
3.160795799999999645e+02 1.026280857610567055e-03
3.161003400000000170e+02 1.037932009516980610e-03
3.161210899999999810e+02 1.031799729364005517e-03
3.161418400000000020e+02 1.024712557861729356e-03
3.161625899999999660e+02 1.027093645948729591e-03
3.161833399999999870e+02 1.015840786853603817e-03
3.162040999999999826e+02 1.033214703823736019e-03
3.162248500000000035e+02 1.027826054456093194e-03
3.162455999999999676e+02 1.002902894982227611e-03
3.162663499999999885e+02 1.007840138274920892e-03
3.162871000000000095e+02 1.006385839471164072e-03
3.163078600000000051e+02 9.872452382946907135e-04
3.163286099999999692e+02 9.985517897955452360e-04
3.163493599999999901e+02 1.019421412840717297e-03
3.163701100000000110e+02 9.891104827107210801e-04
3.163908299999999940e+02 9.882216680210348207e-04
3.164115800000000149e+02 9.822974673294217196e-04
3.164323400000000106e+02 9.826057674551412144e-04
3.164530899999999747e+02 9.905449399766545586e-04
3.164738399999999956e+02 9.832173366541747950e-04
3.164945900000000165e+02 9.602748949409115270e-04
3.165153099999999995e+02 9.769099643576629327e-04
3.165360699999999952e+02 9.728196424004278671e-04
3.165568200000000161e+02 9.629973680136243988e-04
3.165775699999999802e+02 9.510488643949920181e-04
3.165983200000000011e+02 9.503255745023757046e-04
3.166190399999999840e+02 9.680915185625383126e-04
3.166397999999999797e+02 9.397434180241679520e-04
3.166605500000000006e+02 9.407783417935704131e-04
3.166812999999999647e+02 9.379782657564028972e-04
3.167020200000000045e+02 9.405874530051402341e-04
3.167227699999999686e+02 9.351573837183300509e-04
3.167435199999999895e+02 9.316660444292853855e-04
3.167642799999999852e+02 9.376282757577722232e-04
3.167849999999999682e+02 9.267888815941502248e-04
3.168057499999999891e+02 9.241056869683419561e-04
3.168265000000000100e+02 9.195106166977975483e-04
3.168472199999999930e+02 9.049525083121901826e-04
3.168679799999999886e+02 9.192121126172079658e-04
3.168887300000000096e+02 9.033786850144524252e-04
3.169094499999999925e+02 9.069050113058182115e-04
3.169302000000000135e+02 9.119469611647386875e-04
3.169509499999999775e+02 9.105203495813069935e-04
3.169716700000000174e+02 8.939916085450239558e-04
3.169924300000000130e+02 9.008679984904374325e-04
3.170131499999999960e+02 8.860570764376365926e-04
3.170339000000000169e+02 9.061630001637644869e-04
3.170546499999999810e+02 8.367094895434100833e-04
3.170753699999999640e+02 8.662469168448552314e-04
3.170961199999999849e+02 8.756410781179175444e-04
3.171168499999999995e+02 9.019865614957638588e-04
3.171375999999999635e+02 8.720696807309873686e-04
3.171583200000000033e+02 8.923252732290262289e-04
3.171790699999999674e+02 8.705245634926025294e-04
3.171997900000000072e+02 8.858207958422887164e-04
3.172205399999999713e+02 8.887918856817203419e-04
3.172412699999999859e+02 8.652900688298918773e-04
3.172620200000000068e+02 8.674790246282718543e-04
3.172827399999999898e+02 8.728869638452746611e-04
3.173034900000000107e+02 8.663360752268491581e-04
3.173242099999999937e+02 8.569227806662815979e-04
3.173449699999999893e+02 8.600402014589967952e-04
3.173656899999999723e+02 8.892468399008797517e-04
3.173864399999999932e+02 8.719936340228799307e-04
3.174071599999999762e+02 8.573235224762049914e-04
3.174279099999999971e+02 8.721066203152560720e-04
3.174486299999999801e+02 8.626704725658102197e-04
3.174693499999999631e+02 8.698235470644209277e-04
3.174901100000000156e+02 8.582696477392930210e-04
3.175108299999999986e+02 8.645707011288289836e-04
3.175315799999999626e+02 8.599446066322329095e-04
3.175523000000000025e+02 8.453893268090020537e-04
3.175730199999999854e+02 8.313418264364305556e-04
3.175937700000000063e+02 8.376053002368318706e-04
3.176144999999999641e+02 8.526794329232991647e-04
3.176352200000000039e+02 8.477741428886419227e-04
3.176559699999999680e+02 8.394844704341818857e-04
3.176766900000000078e+02 8.506324254121936821e-04
3.176974099999999908e+02 8.425628200547813926e-04
3.177181600000000117e+02 8.480734797234021393e-04
3.177388899999999694e+02 8.521056324361443897e-04
3.177596100000000092e+02 8.265066092223716243e-04
3.177803299999999922e+02 8.377780278309142912e-04
3.178010800000000131e+02 8.333035937332713972e-04
3.178217999999999961e+02 8.444400742535166510e-04
3.178425199999999791e+02 8.306571700245787794e-04
3.178632499999999936e+02 8.427863280002627919e-04
3.178840000000000146e+02 8.205383966845973846e-04
3.179047199999999975e+02 8.262927543339501852e-04
3.179254399999999805e+02 8.391354704228535253e-04
3.179461599999999635e+02 8.178015306877336110e-04
3.179669099999999844e+02 8.273983300025781291e-04
3.179876299999999674e+02 8.105910906188619610e-04
3.180083599999999819e+02 8.246332446614946946e-04
3.180290799999999649e+02 8.334522280876966675e-04
3.180498000000000047e+02 8.153965354536014043e-04
3.180705199999999877e+02 8.038796962660734076e-04
3.180912399999999707e+02 8.221694886076100824e-04
3.181119899999999916e+02 8.117022378015412371e-04
3.181327200000000062e+02 8.140903900652573903e-04
3.181534399999999891e+02 7.984738703409448865e-04
3.181741599999999721e+02 7.943227202007082906e-04
3.181948800000000119e+02 8.019711669450468264e-04
3.182155999999999949e+02 8.172595328558632504e-04
3.182363199999999779e+02 7.961889090884964040e-04
3.182570399999999609e+02 7.955344391555591163e-04
3.182777699999999754e+02 8.033794908692828366e-04
3.182984900000000152e+02 7.957730785921208203e-04
3.183192099999999982e+02 7.854317901031500695e-04
3.183399299999999812e+02 7.921269874898665547e-04
3.183606499999999642e+02 8.011788269965499547e-04
3.183813999999999851e+02 7.951064968801282561e-04
3.184021199999999681e+02 7.761917105654337181e-04
3.184228499999999826e+02 7.801734560402264146e-04
3.184435399999999845e+02 7.866031288282426467e-04
3.184642599999999675e+02 7.795521534468347535e-04
3.184849800000000073e+02 7.737913152412998798e-04
3.185056999999999903e+02 7.701821945806544382e-04
3.185264199999999732e+02 7.554031906152537017e-04
3.185471400000000131e+02 7.778802326648516854e-04
3.185678699999999708e+02 7.538624577945753601e-04
3.185885900000000106e+02 7.619147172364332601e-04
3.186093099999999936e+02 7.538259728902494414e-04
3.186300299999999766e+02 7.580579995756269373e-04
3.186507500000000164e+02 7.547640492134006064e-04
3.186714699999999993e+02 7.561954281636190135e-04
3.186921899999999823e+02 7.445052747907896385e-04
3.187128900000000158e+02 7.430430278133988084e-04
3.187336099999999988e+02 7.375967698348355039e-04
3.187543299999999817e+02 7.464159266353241921e-04
3.187750499999999647e+02 7.498298808948627298e-04
3.187957700000000045e+02 7.402158334891148711e-04
3.188164899999999875e+02 7.352537722908092680e-04
3.188372099999999705e+02 7.370760611842995177e-04
3.188578999999999724e+02 7.333465623301438840e-04
3.188786299999999869e+02 7.318112473804154862e-04
3.188993499999999699e+02 7.214589374903658450e-04
3.189200700000000097e+02 7.227382913643785921e-04
3.189407600000000116e+02 7.166323460211796240e-04
3.189614799999999946e+02 7.283959154507527005e-04
3.189821999999999775e+02 7.185156055308991596e-04
3.190029200000000174e+02 7.106082427106603233e-04
3.190236099999999624e+02 7.187904570806888035e-04
3.190443399999999770e+02 7.054368031753323809e-04
3.190650600000000168e+02 7.092351315458885570e-04
3.190857799999999997e+02 7.126116698809142327e-04
3.191064700000000016e+02 7.045293640241057434e-04
3.191271899999999846e+02 7.213234417186465287e-04
3.191479099999999676e+02 7.013028514179361558e-04
3.191685999999999694e+02 6.964869896747095468e-04
3.191893299999999840e+02 5.977867588802796874e-04
3.192100499999999670e+02 6.989471392580560430e-04
3.192307399999999689e+02 6.938595435767855920e-04
3.192514600000000087e+02 6.995525216745072895e-04
3.192721799999999917e+02 6.947866716375910006e-04
3.192928699999999935e+02 6.898875506136457458e-04
3.193135899999999765e+02 6.917778605399806102e-04
3.193342799999999784e+02 6.794411896220929050e-04
3.193550099999999929e+02 6.773076309613324832e-04
3.193757299999999759e+02 6.860906815528937516e-04
3.193964199999999778e+02 6.829732938107322760e-04
3.194171399999999608e+02 6.893538659460043266e-04
3.194378299999999626e+02 6.709895525499030584e-04
3.194585500000000025e+02 6.802343535425550876e-04
3.194792400000000043e+02 6.813169669765495665e-04
3.194999599999999873e+02 6.720773144130808398e-04
3.195206499999999892e+02 6.619284428602934629e-04
3.195413800000000037e+02 6.754267294295716699e-04
3.195620700000000056e+02 6.755416517900156119e-04
3.195827899999999886e+02 6.641147703363954125e-04
3.196034799999999905e+02 6.745391288054612385e-04
3.196241999999999734e+02 6.738799499532577156e-04
3.196448899999999753e+02 6.765274810863666083e-04
3.196656100000000151e+02 6.709744017310345773e-04
3.196863000000000170e+02 6.664157740952013050e-04
3.197070299999999747e+02 6.707027289252538325e-04
3.197277199999999766e+02 6.591752670650008819e-04
3.197484099999999785e+02 6.680184083662155580e-04
3.197691299999999615e+02 6.510113926993722116e-04
3.197898199999999633e+02 6.710551992037184534e-04
3.198105400000000031e+02 6.607468909950078417e-04
3.198312300000000050e+02 6.600297013365602440e-04
3.198519200000000069e+02 6.681614601772397537e-04
3.198726399999999899e+02 6.556357355098199396e-04
3.198933399999999665e+02 6.638962092033245596e-04
3.199140299999999684e+02 6.534654299103590403e-04
3.199347500000000082e+02 6.556607309287724441e-04
3.199554400000000101e+02 6.572301604932578650e-04
3.199761300000000119e+02 6.522491156417037144e-04
3.199968499999999949e+02 6.528450210023787519e-04
3.200175399999999968e+02 6.547037982037542557e-04
3.200382299999999987e+02 6.417444697838310588e-04
3.200589499999999816e+02 6.466860840607850745e-04
3.200796500000000151e+02 6.475020619523924300e-04
3.201003400000000170e+02 6.469681025795208764e-04
3.201210299999999620e+02 6.338252719725861323e-04
3.201417500000000018e+02 6.416474339677336741e-04
3.201624400000000037e+02 6.496353830642345988e-04
3.201831300000000056e+02 6.495844856088951432e-04
3.202038200000000074e+02 6.280686887819954874e-04
3.202245100000000093e+02 6.269470729061770668e-04
3.202452299999999923e+02 6.374324088609803962e-04
3.202659199999999942e+02 6.350292956656886090e-04
3.202866199999999708e+02 6.313806785252553668e-04
3.203073099999999727e+02 6.351349661803133619e-04
3.203279999999999745e+02 6.384973400566936559e-04
3.203486899999999764e+02 6.281906828582954497e-04
3.203694100000000162e+02 6.291463615111773542e-04
3.203900999999999613e+02 6.188525442408867629e-04
3.204107899999999631e+02 6.244835761649899630e-04
3.204314799999999650e+02 6.246372636211424290e-04
3.204521699999999669e+02 6.181471123540639755e-04
3.204728599999999687e+02 6.181548300282302746e-04
3.204935600000000022e+02 6.205184007142659384e-04
3.205142500000000041e+02 6.201679275085210776e-04
3.205349400000000060e+02 6.264277332086044380e-04
3.205556300000000078e+02 6.073073593073592203e-04
3.205763499999999908e+02 6.291510351535362176e-04
3.205970399999999927e+02 6.091350970688473327e-04
3.206177299999999946e+02 6.224112344120319006e-04
3.206384199999999964e+02 6.020449626417003321e-04
3.206591099999999983e+02 6.160999709386806361e-04
3.206798000000000002e+02 5.996851652882236212e-04
3.207004900000000021e+02 6.097442677109923262e-04
3.207211899999999787e+02 6.051984208103705328e-04
3.207418799999999806e+02 6.059198814696875081e-04
3.207625699999999824e+02 6.019073391213320854e-04
3.207832599999999843e+02 5.862594405623442004e-04
3.208039200000000051e+02 5.983823158338393922e-04
3.208246100000000069e+02 5.868217473477237026e-04
3.208453000000000088e+02 5.980441515248600915e-04
3.208659900000000107e+02 6.106777417634492826e-04
3.208866800000000126e+02 6.028510524913402186e-04
3.209073700000000144e+02 6.038837689646877607e-04
3.209280600000000163e+02 5.980117080605493922e-04
3.209487599999999929e+02 6.000982681616677571e-04
3.209694499999999948e+02 5.846211544613212413e-04
3.209901399999999967e+02 6.036756279082612165e-04
3.210108000000000175e+02 5.954844727009829227e-04
3.210314899999999625e+02 5.998371084549517082e-04
3.210521799999999644e+02 5.838456482233305269e-04
3.210728699999999662e+02 5.777849109248262612e-04
3.210935599999999681e+02 6.059729653424780239e-04
3.211142499999999700e+02 6.015995081814238870e-04
3.211349099999999908e+02 5.923349235584398189e-04
3.211555999999999926e+02 5.851823662105442659e-04
3.211762899999999945e+02 5.964768537484638243e-04
3.211969899999999711e+02 5.918731684622447267e-04
3.212176799999999730e+02 5.957944563785537309e-04
3.212383399999999938e+02 5.788237416117700523e-04
3.212590299999999957e+02 5.870675374104954809e-04
3.212797199999999975e+02 5.830321775240000955e-04
3.213003799999999615e+02 5.747880059445755743e-04
3.213210699999999633e+02 5.798794980778119003e-04
3.213417599999999652e+02 5.812708919955868192e-04
3.213624499999999671e+02 5.831323965522019776e-04
3.213831099999999878e+02 5.954511622093057628e-04
3.214037999999999897e+02 6.199096514656906145e-04
