# wl center_tx left_tx right_tx top_tx bottom_tx
375.8176465 0.2081679 0.2199955 0.2106539 0.2137342 0.2133273
375.8382343 0.2091902 0.2205276 0.2117040 0.2143867 0.2138200
375.8588221 0.2089136 0.2208396 0.2112615 0.2140575 0.2135608
375.8794099 0.2100806 0.2220158 0.2123834 0.2150001 0.2149232
375.8999976 0.2097410 0.2210045 0.2117847 0.2145975 0.2138771
375.9205854 0.2103568 0.2218921 0.2124937 0.2153907 0.2146145
375.9411732 0.2102683 0.2222799 0.2130229 0.2161039 0.2151650
375.9617610 0.2104939 0.2217642 0.2129998 0.2163617 0.2149940
375.9823488 0.2119200 0.2240544 0.2141286 0.2174566 0.2162213
376.0029366 0.2119419 0.2238737 0.2145630 0.2173431 0.2163989
376.0235244 0.2124938 0.2238902 0.2148506 0.2175429 0.2165083
376.0441121 0.2133882 0.2252533 0.2154533 0.2191321 0.2169023
376.0646999 0.2123522 0.2241271 0.2143866 0.2181798 0.2162153
376.0852877 0.2135057 0.2253665 0.2159415 0.2196410 0.2171853
376.1058755 0.2140581 0.2258326 0.2165273 0.2200553 0.2177579
376.1264533 0.2144194 0.2257717 0.2172446 0.2201909 0.2181618
376.1470411 0.2146747 0.2262973 0.2169242 0.2204619 0.2175322
376.1675989 0.2156625 0.2274724 0.2176282 0.2212890 0.2184216
376.1881867 0.2155649 0.2275301 0.2180926 0.2215879 0.2185018
376.2087745 0.2159422 0.2275287 0.2182105 0.2222092 0.2188970
376.2293623 0.2163478 0.2282359 0.2185891 0.2229347 0.2189250
376.2499501 0.2168312 0.2288731 0.2200445 0.2237528 0.2199411
376.2705379 0.2176187 0.2287993 0.2199087 0.2236402 0.2194409
376.2911257 0.2184504 0.2296789 0.2205493 0.2244940 0.2203065
376.3116835 0.2178629 0.2293765 0.2210039 0.2246619 0.2202009
376.3322713 0.2188203 0.2300471 0.2212422 0.2258026 0.2202596
376.3528591 0.2182518 0.2293335 0.2205472 0.2251784 0.2192381
376.3734469 0.2187243 0.2298557 0.2217362 0.2261070 0.2197914
376.3940347 0.2208568 0.2313049 0.2233446 0.2273968 0.2211172
376.4145825 0.2193391 0.2297255 0.2217126 0.2258274 0.2197188
376.4351703 0.2210256 0.2318734 0.2237091 0.2280969 0.2214292
376.4557581 0.2201312 0.2307041 0.2223532 0.2267972 0.2196721
376.4763459 0.2222375 0.2332869 0.2248102 0.2296509 0.2217552
376.4969337 0.2213305 0.2320645 0.2245340 0.2295142 0.2218430
376.5174915 0.2210846 0.2310472 0.2232822 0.2286988 0.2198923
376.5380793 0.2218250 0.2317340 0.2239873 0.2290321 0.2203467
376.5586671 0.2216318 0.2308996 0.2243040 0.2286371 0.2199709
376.5792249 0.2221580 0.2319112 0.2247242 0.2298083 0.2202806
376.5998127 0.2222220 0.2319829 0.2248249 0.2299461 0.2204451
376.6204006 0.2223564 0.2325831 0.2255023 0.2310172 0.2200974
376.6409884 0.2226530 0.2324547 0.2253881 0.2307529 0.2201226
376.6615462 0.2221369 0.2318801 0.2248914 0.2302201 0.2196256
376.6821240 0.2219194 0.2311135 0.2251628 0.2304467 0.2193246
376.7027118 0.2219609 0.2310803 0.2243271 0.2300120 0.2179233
376.7232696 0.2225895 0.2316468 0.2252993 0.2309868 0.2187478
376.7438574 0.2225296 0.2310728 0.2255737 0.2312231 0.2188783
376.7644452 0.2229821 0.2318209 0.2256533 0.2322864 0.2184997
376.7850031 0.2227344 0.2314217 0.2253026 0.2314480 0.2184555
376.8055909 0.2225217 0.2304507 0.2252672 0.2309008 0.2173750
376.8261787 0.2226937 0.2300308 0.2253471 0.2305570 0.2173487
376.8467365 0.2229904 0.2312464 0.2256820 0.2319953 0.2181448
376.8673243 0.2223039 0.2301406 0.2250762 0.2316472 0.2169282
376.8878821 0.2219452 0.2296957 0.2241098 0.2307551 0.2160606
376.9084700 0.2217876 0.2295888 0.2244751 0.2311554 0.2161658
376.9290478 0.2225546 0.2297865 0.2258989 0.2321448 0.2166870
376.9496056 0.2218156 0.2287141 0.2241871 0.2310049 0.2152377
376.9701934 0.2218302 0.2291630 0.2245953 0.2313779 0.2155558
