# wl 	 %tx
 228.16872  0.34445
 228.19003  0.34762
 228.21134  0.34786
 228.23266  0.34587
 228.25399  0.34415
 228.27531  0.34068
 228.29661  0.33816
 228.31794  0.33932
 228.33926  0.33875
 228.36057  0.34001
 228.38189  0.33944
 228.40321  0.33840
 228.42452  0.33918
 228.44584  0.33858
 228.46715  0.33656
 228.48847  0.33679
 228.50978  0.34185
 228.53110  0.34206
 228.55242  0.34233
 228.57373  0.34169
 228.59505  0.34094
 228.61636  0.33953
 228.63769  0.33706
 228.65899  0.33705
 228.68030  0.33787
 228.70162  0.33860
 228.72293  0.33465
 228.74425  0.33456
 228.76556  0.32906
 228.78688  0.32906
 228.80818  0.32902
 228.82949  0.32823
 228.85081  0.32577
 228.87212  0.32654
 228.89343  0.32667
 228.91475  0.32688
 228.93606  0.32537
 228.95736  0.32365
 228.97867  0.32307
 229.00000  0.32347
 229.02130  0.32212
 229.04261  0.32037
 229.06391  0.31896
 229.08524  0.31466
 229.10655  0.31145
 229.12785  0.31169
 229.14916  0.31202
 229.17047  0.31241
 229.19178  0.31127
 229.21308  0.31191
 229.23439  0.31210
 229.25572  0.30874
 229.27702  0.30858
 229.29833  0.31002
 229.31963  0.30865
 229.34094  0.31078
 229.36225  0.31067
 229.38355  0.30961
 229.40486  0.30977
 229.42617  0.30650
 229.44748  0.30949
 229.46879  0.30702
 229.49009  0.30879
 229.51140  0.30978
 229.53269  0.30932
 229.55400  0.30715
 229.57530  0.30887
 229.59661  0.30888
 229.61792  0.31113
 229.63922  0.31195
 229.66053  0.31264
 229.68182  0.31347
 229.70313  0.31343
 229.72444  0.31428
 229.74574  0.31342
 229.76704  0.31540
 229.78834  0.31629
 229.80965  0.31635
 229.83096  0.31723
 229.85225  0.31863
 229.87356  0.31829
 229.89486  0.32055
 229.91616  0.32069
 229.93747  0.32177
 229.95877  0.32259
 229.98007  0.32454
 230.00137  0.32550
 230.02266  0.32776
 230.04398  0.32957
 230.06528  0.32976
 230.08657  0.32959
 230.10787  0.33106
 230.12917  0.33101
 230.15047  0.33245
 230.17177  0.33439
 230.19308  0.33516
 230.21437  0.33285
 230.23568  0.33730
 230.25696  0.33736
 230.27826  0.33721
 230.29957  0.33901
 230.32086  0.34037
 230.34217  0.34167
 230.36345  0.33971
 230.38475  0.33933
 230.40606  0.33912
 230.42735  0.34450
 230.44864  0.34373
 230.46994  0.34452
 230.49124  0.34346
 230.51254  0.34581
 230.53382  0.34648
 230.55513  0.34782
 230.57642  0.34946
 230.59771  0.35171
 230.61901  0.35450
 230.64030  0.35519
 230.66161  0.35880
 230.68289  0.36037
 230.70419  0.35836
 230.72548  0.35750
 230.74677  0.35661
 230.76807  0.35732
 230.78935  0.35917
 230.81065  0.35899
 230.83195  0.36131
 230.85325  0.36072
 230.87454  0.35823
 230.89583  0.35769
 230.91713  0.35705
 230.93841  0.35800
 230.95971  0.35951
 230.98100  0.35745
 231.00227  0.35453
 231.02357  0.35390
 231.04486  0.35314
 231.06615  0.35356
 231.08745  0.35276
 231.10873  0.35528
 231.13003  0.35444
 231.15132  0.35818
 231.17261  0.35468
 231.19389  0.35714
 231.21518  0.35584
 231.23648  0.35470
 231.25776  0.35442
 231.27906  0.35245
 231.30034  0.34749
 231.32162  0.35138
 231.34292  0.35292
 231.36419  0.35069
 231.38549  0.35110
 231.40678  0.34898
 231.42807  0.34788
 231.44935  0.34698
 231.47064  0.34784
 231.49192  0.34872
 231.51321  0.35041
 231.53450  0.35338
 231.55578  0.34839
 231.57706  0.34337
 231.59835  0.34432
 231.61964  0.34473
 231.64091  0.34763
 231.66221  0.34700
 231.68348  0.34717
 231.70478  0.34726
 231.72606  0.34749
 231.74734  0.34863
 231.76862  0.34541
 231.78991  0.34543
 231.81119  0.34903
 231.83248  0.34811
 231.85376  0.35054
 231.87504  0.34868
 231.89632  0.34835
 231.91760  0.34687
 231.93887  0.34369
 231.96017  0.34338
 231.98145  0.34673
 232.00272  0.34713
 232.02402  0.34826
 232.04529  0.34736
 232.06657  0.34955
 232.08785  0.34677
 232.10912  0.34834
 232.13042  0.34556
 232.15169  0.34647
 232.17297  0.34723
 232.19425  0.34837
 232.21552  0.34905
 232.23680  0.34898
 232.25809  0.34812
 232.27937  0.34857
 232.30065  0.34891
 232.32192  0.34948
 232.34320  0.34929
 232.36447  0.35115
 232.38575  0.35062
 232.40703  0.35104
 232.42830  0.34986
 232.44958  0.34879
 232.47085  0.34841
 232.49214  0.34858
 232.51342  0.35002
 232.53469  0.35109
 232.55597  0.35035
 232.57724  0.35135
 232.59852  0.34848
 232.61978  0.34617
 232.64106  0.34663
 232.66234  0.34503
 232.68361  0.34480
 232.70489  0.34804
 232.72617  0.34612
 232.74742  0.34521
 232.76870  0.34225
 232.78998  0.34378
 232.81126  0.34351
 232.83252  0.34559
 232.85379  0.34664
 232.87507  0.34786
 232.89634  0.34773
 232.91761  0.35023
 232.93889  0.34959
 232.96016  0.35213
 232.98143  0.34898
 233.00270  0.34930
 233.02396  0.35080
 233.04524  0.34905
 233.06651  0.34908
 233.08778  0.34633
 233.10906  0.34509
 233.13032  0.34529
 233.15160  0.34816
 233.17285  0.34520
 233.19413  0.34691
 233.21540  0.34295
 233.23667  0.34384
 233.25793  0.34613
 233.27921  0.34522
 233.30047  0.34387
 233.32174  0.34903
 233.34301  0.34751
 233.36427  0.34748
 233.38554  0.34646
 233.40681  0.34544
 233.42807  0.34653
 233.44934  0.34576
 233.47061  0.34471
 233.49187  0.34715
 233.51313  0.34603
 233.53441  0.34649
 233.55567  0.34446
 233.57693  0.34130
 233.59819  0.34165
 233.61947  0.34317
 233.64073  0.34275
 233.66199  0.34291
 233.68326  0.34422
 233.70451  0.34434
 233.72578  0.34510
 233.74706  0.34175
 233.76831  0.34122
 233.78958  0.34093
 233.81083  0.34433
 233.83210  0.34055
 233.85337  0.33741
 233.87462  0.34095
 233.89589  0.34030
 233.91714  0.33803
 233.93841  0.33733
 233.95967  0.33817
 233.98093  0.33774
 234.00219  0.33828
 234.02345  0.33693
 234.04471  0.33050
 234.06598  0.33116
 234.08722  0.33281
 234.10849  0.33049
 234.12974  0.32988
 234.15101  0.32861
 234.17227  0.32880
 234.19353  0.32905
 234.21478  0.32859
