# wl 	 %tx
 215.01928  21.45891
 215.04070  21.41464
 215.06212  21.42439
 215.08354  21.42681
 215.10495  21.41268
 215.12638  21.43234
 215.14780  21.39411
 215.16922  21.38670
 215.19064  21.42254
 215.21205  21.41860
 215.23348  21.42135
 215.25489  21.45632
 215.27631  21.41457
 215.29773  21.46024
 215.31915  21.43664
 215.34056  21.45644
 215.36199  21.46891
 215.38341  21.45963
 215.40482  21.48441
 215.42623  21.44015
 215.44766  21.46215
 215.46908  21.46893
 215.49048  21.48912
 215.51190  21.49115
 215.53331  21.51777
 215.55474  21.45153
 215.57615  21.45769
 215.59757  21.50078
 215.61898  21.48081
 215.64040  21.51197
 215.66181  21.50396
 215.68322  21.51455
 215.70465  21.50341
 215.72606  21.46899
 215.74748  21.51539
 215.76889  21.51686
 215.79031  21.50720
 215.81172  21.50136
 215.83313  21.52031
 215.85454  21.50005
 215.87596  21.48746
 215.89738  21.51616
 215.91879  21.54365
 215.94020  21.54048
 215.96161  21.52946
 215.98303  21.47067
 216.00442  21.57474
 216.02584  21.51151
 216.04725  21.55171
 216.06867  21.53207
 216.09008  21.52682
 216.11149  21.55068
 216.13291  21.57359
 216.15432  21.54825
 216.17572  21.53117
 216.19713  21.52054
 216.21855  21.55336
 216.23996  21.59264
 216.26137  21.55093
 216.28277  21.55469
 216.30419  21.61270
 216.32560  21.52569
 216.34701  21.56174
 216.36841  21.50450
 216.38982  21.61222
 216.41124  21.56014
 216.43263  21.53075
 216.45405  21.55150
 216.47546  21.58824
 216.49686  21.54797
 216.51827  21.53376
 216.53967  21.53485
 216.56109  21.59522
 216.58250  21.54529
 216.60390  21.64725
 216.62531  21.54111
 216.64671  21.57244
 216.66812  21.47407
 216.68952  21.54561
 216.71093  21.57446
 216.73233  21.57000
 216.75374  21.57275
 216.77515  21.59266
 216.79656  21.63295
 216.81796  21.59010
 216.83937  21.62632
 216.86077  21.59792
 216.88217  21.54516
 216.90358  21.59723
 216.92498  21.57180
 216.94639  21.63037
 216.96779  21.59324
 216.98920  21.64373
 217.01060  21.65805
 217.03201  21.63493
 217.05340  21.61518
 217.07482  21.59621
 217.09621  21.64543
 217.11761  21.62187
 217.13901  21.62516
 217.16042  21.64098
 217.18182  21.63807
 217.20322  21.65101
 217.22462  21.60952
 217.24603  21.61034
 217.26743  21.66065
 217.28883  21.62569
 217.31023  21.69776
 217.33162  21.60886
 217.35302  21.60173
 217.37442  21.63861
 217.39583  21.66828
 217.41724  21.63813
 217.43863  21.59517
 217.46003  21.69905
 217.48143  21.61592
 217.50283  21.63668
 217.52422  21.61096
 217.54562  21.59567
 217.56702  21.64672
 217.58842  21.59459
 217.60981  21.66726
 217.63122  21.68571
 217.65262  21.62579
 217.67401  21.63113
 217.69541  21.61575
 217.71681  21.61973
 217.73821  21.63055
 217.75960  21.63073
 217.78099  21.60522
 217.80238  21.55443
 217.82379  21.45020
 217.84519  21.57462
 217.86658  21.54497
 217.88798  21.53524
 217.90938  21.52321
 217.93076  21.58021
 217.95216  21.57115
 217.97356  21.56536
 217.99495  21.55786
 218.01634  21.50990
 218.03774  21.50503
 218.05914  21.61031
 218.08054  21.51346
 218.10192  21.61439
 218.12332  21.55247
 218.14471  21.60268
 218.16610  21.57869
 218.18749  21.53768
 218.20890  21.49637
 218.23027  21.56786
 218.25168  21.56738
 218.27306  21.61148
 218.29446  21.60681
 218.31586  21.57415
 218.33724  21.41189
 218.35864  21.39938
 218.38002  21.39619
 218.40142  21.41533
 218.42280  21.47406
 218.44420  21.46706
 218.46559  21.52580
 218.48698  21.54078
 218.50837  21.57537
 218.52976  21.58709
 218.55115  21.59278
 218.57253  21.60315
 218.59393  21.63154
 218.61531  21.67863
 218.63671  21.65079
 218.65810  21.60354
 218.67947  21.62543
 218.70088  21.61131
 218.72226  21.56312
 218.74364  21.60818
 218.76504  21.64061
 218.78642  21.63576
 218.80780  21.62716
 218.82919  21.65159
 218.85059  21.74133
 218.87197  21.71751
 218.89336  21.66875
 218.91473  21.68677
 218.93614  21.75388
 218.95751  21.64617
 218.97890  21.68766
 219.00028  21.75123
 219.02167  21.69784
 219.04305  21.69695
 219.06445  21.67895
 219.08583  21.64709
 219.10721  21.75049
 219.12860  21.70509
 219.14998  21.68177
 219.17137  21.63572
 219.19274  21.67618
 219.21413  21.67381
 219.23552  21.69140
 219.25690  21.70478
 219.27828  21.69263
 219.29966  21.66908
 219.32105  21.73058
 219.34243  21.67592
 219.36381  21.68764
 219.38519  21.67477
 219.40658  21.66575
 219.42797  21.69028
 219.44934  21.69764
 219.47073  21.65097
 219.49209  21.65435
 219.51348  21.68492
 219.53486  21.68681
 219.55625  21.66238
 219.57763  21.72472
 219.59901  21.66660
 219.62038  21.62069
 219.64176  21.67432
 219.66315  21.58383
 219.68453  21.67072
 219.70590  21.61596
 219.72728  21.62961
 219.74866  21.69877
 219.77005  21.63554
 219.79141  21.64215
 219.81280  21.61237
 219.83418  21.57014
 219.85555  21.66415
 219.87693  21.66435
 219.89832  21.64445
 219.91968  21.61767
 219.94107  21.63445
 219.96244  21.64276
 219.98382  21.63869
 220.00519  21.68976
 220.02657  21.58152
 220.04795  21.66067
 220.06932  21.63184
 220.09070  21.59766
 220.11207  21.62420
 220.13345  21.56774
 220.15483  21.58258
 220.17620  21.61273
 220.19758  21.62459
 220.21894  21.58686
 220.24032  21.56705
 220.26169  21.59244
 220.28307  21.58614
 220.30445  21.57528
 220.32581  21.57402
 220.34720  21.51298
 220.36856  21.53474
 220.38993  21.50438
 220.41131  21.53300
 220.43268  21.51113
 220.45404  21.49842
 220.47543  21.45699
 220.49680  21.53153
 220.51817  21.51335
 220.53954  21.48568
 220.56092  21.47804
 220.58229  21.52339
 220.60365  21.50583
 220.62502  21.50343
 220.64639  21.50635
 220.66777  21.45513
 220.68914  21.49633
 220.71051  21.49517
 220.73188  21.43869
 220.75324  21.51372
 220.77461  21.50763
 220.79598  21.47523
 220.81735  21.49425
 220.83872  21.51798
 220.86008  21.46840
 220.88146  21.43355
 220.90282  21.46105
 220.92419  21.43111
 220.94555  21.47193
 220.96692  21.44348
 220.98829  21.44429
 221.00966  21.47813
 221.03103  21.45009
 221.05239  21.42872
 221.07377  21.40906
 221.09513  21.44897
 221.11650  21.40592
 221.13786  21.41770
 221.15924  21.41243
 221.18061  21.41816
 221.20195  21.39104
 221.22333  21.39784
 221.24469  21.40772
 221.26606  21.41583
 221.28742  21.37600
 221.30878  21.40305
 221.33014  21.35017
 221.35152  21.41019
 221.37289  21.35548
 221.39424  21.35968
 221.41561  21.39521
 221.43697  21.36844
 221.45833  21.41625
 221.47969  21.38480
 221.50106  21.41842
 221.52242  21.35686
 221.54378  21.34147
 221.56515  21.37179
 221.58650  21.39423
 221.60787  21.33468
 221.62922  21.33480
 221.65059  21.35901
 221.67196  21.33326
 221.69331  21.41062
 221.71468  21.34701
 221.73603  21.40664
 221.75740  21.32899
 221.77875  21.33659
 221.80012  21.36146
 221.82147  21.32802
 221.84283  21.32347
 221.86420  21.35699
 221.88555  21.33081
 221.90692  21.36077
 221.92826  21.32531
 221.94962  21.34736
 221.97098  21.32132
 221.99234  21.36808
 222.01371  21.33369
 222.03506  21.36144
 222.05642  21.31348
 222.07776  21.33093
 222.09914  21.35327
 222.12048  21.31652
 222.14184  21.29377
 222.16321  21.35050
 222.18456  21.29635
 222.20592  21.29370
 222.22726  21.29267
 222.24862  21.31900
 222.26998  21.32536
 222.29134  21.30162
 222.31269  21.34805
 222.33405  21.29710
 222.35540  21.30058
 222.37675  21.30038
 222.39811  21.30808
 222.41945  21.32131
 222.44083  21.26397
 222.46217  21.30332
 222.48353  21.35819
 222.50489  21.33888
 222.52623  21.32239
 222.54759  21.29813
 222.56894  21.33738
 222.59029  21.37491
 222.61164  21.33792
 222.63300  21.37728
 222.65436  21.34056
 222.67569  21.38959
 222.69704  21.33524
 222.71839  21.36606
 222.73975  21.34470
 222.76110  21.36993
 222.78245  21.36747
 222.80381  21.36176
 222.82516  21.34496
 222.84650  21.32064
 222.86785  21.37896
 222.88920  21.41296
 222.91055  21.40901
 222.93191  21.36297
 222.95325  21.39634
 222.97460  21.42283
 222.99595  21.45114
 223.01730  21.40351
 223.03864  21.40755
 223.05999  21.38579
 223.08135  21.43043
 223.10269  21.43036
 223.12403  21.41310
 223.14539  21.42167
 223.16672  21.45859
 223.18808  21.43233
 223.20941  21.45828
 223.23077  21.42392
 223.25212  21.48825
 223.27346  21.40966
 223.29482  21.50076
 223.31615  21.52117
 223.33750  21.53515
 223.35884  21.47372
 223.38019  21.54265
 223.40152  21.51378
 223.42288  21.54100
 223.44422  21.51536
 223.46557  21.54852
 223.48691  21.50960
 223.50824  21.50699
 223.52960  21.52990
 223.55093  21.54373
 223.57227  21.51970
 223.59363  21.61094
 223.61496  21.54887
